Acres,FamilyIncome,FamilyType,NumBedrooms,NumChildren,NumPeople,NumRooms,NumUnits,NumVehicles,NumWorkers,OwnRent,YearBuilt,HouseCosts,ElectricBill,FoodStamp,HeatingFuel,Insurance,Language,LogFamilyIncome,FamilyIncomeGreaterThanOrEqualTo150000
Sub 1,55490,Married,5,0,2,10,Single detached,3,1,Mortgage,1990-1999,1200,80,No,Gas,680,English,10.9239581,FALSE
Sub 1,55500,Female Head,2,0,2,4,Single detached,1,1,Mortgage,1950-1959,630,80,No,Gas,440,English,10.9241383,FALSE
Sub 1,55500,Female Head,4,0,3,10,Single detached,2,1,Mortgage,1960-1969,1600,180,No,Gas,0,English,10.9241383,FALSE
Sub 1,55500,Married,2,0,2,4,Single detached,0,1,Mortgage,1940-1949,1200,250,No,Gas,450,English,10.9241383,FALSE
Sub 1,55500,Married,2,1,3,5,Single detached,2,2,Rented,Before 1939,1000,90,No,Oil,0,English,10.9241383,FALSE
Sub 1,55500,Married,2,1,4,5,Single attached,1,2,Rented,1950-1959,1500,120,No,Gas,0,Spanish,10.9241383,FALSE
Sub 1,55500,Married,3,0,2,6,Single detached,2,0,Mortgage,Before 1939,940,100,No,Gas,1000,English,10.9241383,FALSE
Sub 1,55500,Married,3,2,4,5,Single attached,3,2,Rented,1950-1959,1600,220,No,Gas,0,English,10.9241383,FALSE
Sub 1,55500,Married,4,0,2,8,Single detached,2,2,Mortgage,Before 1939,600,150,No,Gas,600,English,10.9241383,FALSE
Sub 1,55574,Married,3,0,2,7,Single detached,2,2,Mortgage,1970-1979,550,70,No,Gas,600,English,10.92547074,FALSE
Sub 1,55600,Female Head,3,0,2,9,Single attached,2,2,Mortgage,1970-1979,1590,180,No,Electricity,710,English,10.92593848,FALSE
Sub 1,55600,Married,2,0,2,6,Single detached,6,1,Mortgage,1950-1959,480,110,No,Gas,700,English,10.92593848,FALSE
Sub 1,55620,Married,3,0,2,6,Single detached,2,1,Mortgage,1960-1969,1400,150,No,Gas,530,English,10.92629813,FALSE
Sub 1,55700,Female Head,4,2,3,7,Single detached,1,1,Mortgage,1980-1989,1200,50,No,Gas,330,English,10.92773543,FALSE
Sub 1,55700,Male Head,3,1,2,7,Single detached,1,1,Mortgage,1950-1959,1000,80,No,Gas,500,Spanish,10.92773543,FALSE
Sub 1,55700,Married,2,0,2,5,Single detached,3,1,Mortgage,1950-1959,1500,300,No,Gas,1200,English,10.92773543,FALSE
Sub 1,55700,Married,2,0,3,5,Single detached,2,1,Mortgage,Before 1939,400,160,No,Oil,900,English,10.92773543,FALSE
Sub 1,55700,Married,4,2,4,8,Single detached,2,2,Mortgage,Before 1939,1700,100,No,Gas,1000,English,10.92773543,FALSE
Sub 1,55740,Married,3,0,2,6,Single detached,1,1,Mortgage,1990-1999,2300,90,Yes,Gas,1200,Spanish,10.9284533,FALSE
Sub 1,55800,Married,3,0,2,7,Single detached,1,0,Mortgage,1990-1999,570,140,No,Gas,420,English,10.92952915,FALSE
Sub 1,55800,Married,3,0,2,7,Single detached,3,0,Mortgage,1950-1959,3500,90,No,Oil,1300,English,10.92952915,FALSE
Sub 1,55800,Married,3,2,4,7,Single detached,2,2,Mortgage,1950-1959,550,90,No,Gas,880,English,10.92952915,FALSE
Sub 1,55800,Married,5,0,2,9,Single detached,2,1,Mortgage,1970-1979,400,150,No,Gas,800,English,10.92952915,FALSE
Sub 1,55810,Married,4,2,4,9,Single detached,2,2,Mortgage,1970-1979,1300,210,No,Electricity,600,English,10.92970834,FALSE
Sub 1,55860,Married,3,3,5,4,Single detached,3,2,Mortgage,1950-1959,2400,350,No,Gas,1200,English,10.93060384,FALSE
Sub 1,55900,Married,2,0,2,7,Single detached,2,0,Mortgage,1950-1959,330,40,No,Gas,700,English,10.93131966,FALSE
Sub 1,55900,Married,3,0,2,6,Single detached,4,1,Mortgage,1990-1999,480,170,No,Gas,580,English,10.93131966,FALSE
Sub 1,55900,Married,4,0,2,7,Single detached,3,1,Mortgage,1980-1989,2800,70,No,Oil,800,English,10.93131966,FALSE
Sub 1,55900,Married,4,0,2,8,Single detached,2,1,Mortgage,1950-1959,390,100,No,Oil,840,English,10.93131966,FALSE
Sub 1,55900,Married,4,0,5,9,Single detached,4,3,Mortgage,1970-1979,500,120,No,Gas,400,English,10.93131966,FALSE
Sub 1,55920,Married,3,0,2,4,Single attached,2,0,Rented,1980-1989,1800,400,No,Electricity,0,Spanish,10.93167738,FALSE
Sub 1,56000,Female Head,2,1,3,4,Single attached,1,2,Rented,Before 1939,1400,90,Yes,Gas,0,Other European,10.93310697,FALSE
Sub 1,56000,Female Head,3,1,4,6,Single detached,2,2,Mortgage,1970-1979,1800,90,No,Gas,1200,Other European,10.93310697,FALSE
Sub 1,56000,Female Head,3,1,4,8,Single detached,2,2,Mortgage,1950-1959,3000,250,No,Gas,1500,English,10.93310697,FALSE
Sub 1,56000,Female Head,4,0,3,10,Single detached,2,2,Mortgage,Before 1939,1100,220,No,Gas,1500,English,10.93310697,FALSE
Sub 1,56000,Male Head,2,0,3,4,Single detached,1,1,Mortgage,Before 1939,1300,200,Yes,Gas,2600,English,10.93310697,FALSE
Sub 1,56000,Male Head,3,0,2,5,Single attached,0,2,Mortgage,1950-1959,1000,110,No,Electricity,700,Other European,10.93310697,FALSE
Sub 1,56000,Male Head,3,0,2,6,Single detached,2,2,Rented,1950-1959,1200,190,No,Gas,0,English,10.93310697,FALSE
Sub 1,56000,Male Head,3,2,3,8,Single detached,3,1,Mortgage,1960-1969,1000,60,No,Gas,200,Other European,10.93310697,FALSE
Sub 1,56000,Married,2,0,2,3,Single detached,1,2,Mortgage,1950-1959,700,80,No,Gas,0,English,10.93310697,FALSE
Sub 1,56000,Married,2,0,2,4,Single attached,2,2,Rented,1960-1969,500,120,No,Oil,0,English,10.93310697,FALSE
Sub 1,56000,Married,2,0,2,4,Single detached,1,1,Mortgage,1940-1949,910,120,No,Gas,430,English,10.93310697,FALSE
Sub 1,56000,Married,2,0,2,4,Single detached,2,2,Mortgage,Before 1939,250,60,No,Oil,470,English,10.93310697,FALSE
Sub 1,56000,Married,2,1,3,4,Single attached,1,2,Mortgage,1970-1979,360,80,No,Gas,600,English,10.93310697,FALSE
Sub 1,56000,Married,2,1,3,4,Single detached,2,1,Mortgage,1950-1959,1200,80,Yes,Gas,600,English,10.93310697,FALSE
Sub 1,56000,Married,2,2,4,6,Single detached,2,2,Mortgage,Before 1939,390,130,No,Gas,470,English,10.93310697,FALSE
Sub 1,56000,Married,2,2,4,6,Single detached,3,2,Mortgage,Before 1939,1500,60,No,Wood,2000,English,10.93310697,FALSE
Sub 1,56000,Married,2,2,4,7,Single detached,2,2,Mortgage,1950-1959,1600,180,No,Oil,900,Spanish,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,5,Single detached,2,1,Mortgage,1950-1959,2100,280,Yes,Gas,1600,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,5,Single detached,2,2,Mortgage,Before 1939,300,50,No,Oil,360,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,5,Single detached,2,2,Rented,1940-1949,280,120,No,Electricity,0,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,6,Mobile home,2,2,Mortgage,1990-1999,550,140,No,Gas,500,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,6,Single detached,1,0,Mortgage,2000-2004,4000,580,No,Gas,2700,Other European,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,6,Single detached,2,2,Mortgage,1950-1959,2500,190,No,Gas,1000,Other European,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,6,Single detached,3,1,Mortgage,1940-1949,200,120,No,Oil,500,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,7,Single detached,2,1,Mortgage,1950-1959,560,80,No,Gas,2000,Other European,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,8,Single detached,2,1,Mortgage,1980-1989,370,100,No,Gas,600,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,9,Single detached,3,2,Mortgage,Before 1939,420,270,No,Gas,610,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,2,11,Single detached,2,2,Mortgage,Before 1939,2100,110,No,Gas,500,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,3,5,Single detached,3,3,Mortgage,1970-1979,270,150,No,Oil,600,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,3,8,Single detached,2,2,Mortgage,1950-1959,2500,580,No,Gas,3200,English,10.93310697,FALSE
Sub 1,56000,Married,3,0,3,21,Single detached,3,2,Mortgage,1960-1969,1600,280,No,Gas,1500,English,10.93310697,FALSE
Sub 1,56000,Married,3,1,5,4,Single attached,2,3,Mortgage,2000-2004,1300,240,Yes,Electricity,500,Spanish,10.93310697,FALSE
Sub 1,56000,Married,3,2,4,5,Single detached,4,2,Mortgage,1950-1959,2800,370,No,Wood,600,English,10.93310697,FALSE
Sub 1,56000,Married,3,2,4,6,Single detached,2,2,Mortgage,1970-1979,700,150,No,Gas,150,English,10.93310697,FALSE
Sub 1,56000,Married,3,2,4,7,Single detached,1,1,Mortgage,Before 1939,1100,180,No,Oil,1200,English,10.93310697,FALSE
Sub 1,56000,Married,3,2,4,7,Single detached,2,2,Mortgage,Before 1939,550,110,No,Gas,150,English,10.93310697,FALSE
Sub 1,56000,Married,3,2,5,4,Single attached,1,2,Mortgage,1940-1949,1600,350,No,Gas,890,Other,10.93310697,FALSE
Sub 1,56000,Married,3,3,5,7,Single attached,1,2,Rented,1980-1989,1400,120,No,Gas,0,Other,10.93310697,FALSE
Sub 1,56000,Married,3,4,6,8,Single detached,1,2,Rented,Before 1939,800,400,No,Electricity,0,English,10.93310697,FALSE
Sub 1,56000,Married,4,0,2,7,Single detached,1,1,Mortgage,1950-1959,1600,240,No,Oil,1900,English,10.93310697,FALSE
Sub 1,56000,Married,4,0,2,9,Single detached,4,0,Mortgage,1970-1979,850,140,No,Gas,600,English,10.93310697,FALSE
Sub 1,56000,Married,4,0,3,7,Single detached,2,1,Rented,1950-1959,1000,140,No,Oil,0,Spanish,10.93310697,FALSE
Sub 1,56000,Married,4,1,4,11,Single detached,3,3,Mortgage,1960-1969,3000,500,No,Gas,2400,Other European,10.93310697,FALSE
Sub 1,56000,Married,4,2,4,8,Single detached,2,2,Mortgage,1990-1999,1400,150,No,Oil,1600,English,10.93310697,FALSE
Sub 1,56000,Married,4,4,6,8,Single detached,1,1,Mortgage,Before 1939,2000,320,No,Gas,1200,English,10.93310697,FALSE
Sub 1,56000,Married,5,1,3,10,Single detached,2,1,Mortgage,1980-1989,1700,580,No,Electricity,600,English,10.93310697,FALSE
Sub 1,56000,Married,5,1,5,10,Single detached,2,3,Mortgage,1950-1959,2500,400,No,Gas,3000,English,10.93310697,FALSE
Sub 1,56030,Married,2,0,2,5,Single attached,2,1,Mortgage,1940-1949,1300,180,No,Oil,1300,English,10.93364254,FALSE
Sub 1,56030,Married,3,0,2,7,Single detached,2,2,Mortgage,Before 1939,550,40,No,Gas,600,English,10.93364254,FALSE
Sub 1,56100,Female Head,4,0,2,5,Single detached,1,2,Mortgage,1950-1959,640,440,No,Gas,800,English,10.93489109,FALSE
Sub 1,56100,Male Head,4,0,3,12,Single detached,0,1,Mortgage,Before 1939,2000,150,Yes,Oil,400,English,10.93489109,FALSE
Sub 1,56100,Married,3,0,4,5,Single detached,2,2,Rented,1980-1989,1700,230,No,Gas,0,Spanish,10.93489109,FALSE
Sub 1,56100,Married,3,0,4,6,Single detached,1,1,Mortgage,Before 1939,300,140,No,Other,310,English,10.93489109,FALSE
Sub 1,56100,Married,4,2,4,10,Single detached,3,2,Mortgage,Before 1939,650,140,No,Oil,600,English,10.93489109,FALSE
Sub 1,56200,Married,2,0,2,4,Single attached,2,1,Mortgage,1990-1999,930,140,No,Gas,290,English,10.93667204,FALSE
Sub 1,56200,Married,2,0,2,5,Single detached,1,0,Mortgage,1960-1969,980,260,No,Gas,1500,English,10.93667204,FALSE
Sub 1,56200,Married,3,0,2,7,Single attached,1,2,Mortgage,1940-1949,1800,120,No,Gas,1300,Other European,10.93667204,FALSE
Sub 1,56200,Married,3,0,2,7,Single detached,2,1,Mortgage,Before 1939,930,280,No,Gas,1200,Other European,10.93667204,FALSE
Sub 1,56200,Married,4,2,7,7,Single detached,1,3,Rented,Before 1939,450,110,No,Oil,0,Spanish,10.93667204,FALSE
Sub 1,56300,Married,3,2,4,7,Single detached,2,2,Mortgage,1950-1959,1600,380,No,Gas,3000,English,10.93844981,FALSE
Sub 1,56300,Married,4,5,7,7,Single detached,1,2,Mortgage,1970-1979,880,500,No,Gas,600,Other European,10.93844981,FALSE
Sub 1,56350,Married,5,2,9,10,Single detached,5,3,Mortgage,1940-1949,1700,300,Yes,Oil,600,English,10.93933752,FALSE
Sub 1,56400,Female Head,3,0,2,6,Single detached,2,1,Mortgage,1940-1949,1300,100,No,Gas,1200,English,10.94022444,FALSE
Sub 1,56400,Female Head,3,2,3,6,Single detached,1,1,Mortgage,1940-1949,1500,320,No,Gas,600,English,10.94022444,FALSE
Sub 1,56400,Female Head,4,0,2,7,Single detached,2,1,Mortgage,Before 1939,630,90,No,Oil,560,English,10.94022444,FALSE
Sub 1,56400,Male Head,3,0,2,6,Single detached,3,2,Mortgage,1950-1959,2200,90,No,Oil,1200,English,10.94022444,FALSE
Sub 1,56400,Married,2,0,2,6,Single detached,2,0,Mortgage,1970-1979,300,30,No,Gas,430,English,10.94022444,FALSE
Sub 1,56400,Married,2,1,4,6,Single attached,1,2,Rented,1980-1989,1000,150,No,Gas,0,Asian Pacific,10.94022444,FALSE
Sub 1,56400,Married,3,0,2,7,Single detached,2,0,Mortgage,1970-1979,250,350,No,Oil,0,Other European,10.94022444,FALSE
Sub 1,56400,Married,3,0,4,7,Single detached,3,1,Mortgage,1980-1989,1200,90,Yes,Gas,350,English,10.94022444,FALSE
Sub 1,56400,Married,3,2,4,11,Single detached,2,2,Mortgage,1950-1959,1600,200,No,Gas,980,English,10.94022444,FALSE
Sub 1,56400,Married,3,2,5,7,Single detached,3,2,Mortgage,Before 1939,600,80,No,Gas,500,English,10.94022444,FALSE
Sub 1,56400,Married,4,0,2,7,Single detached,2,1,Rented,Before 1939,470,250,No,Gas,0,English,10.94022444,FALSE
Sub 1,56400,Married,4,2,4,9,Single detached,2,2,Mortgage,Before 1939,720,130,No,Gas,450,English,10.94022444,FALSE
Sub 1,56400,Married,4,2,5,7,Single detached,4,2,Mortgage,1960-1969,600,190,Yes,Oil,800,English,10.94022444,FALSE
Sub 1,56420,Female Head,3,1,4,8,Single detached,3,3,Mortgage,1990-1999,740,400,No,Gas,700,English,10.94057898,FALSE
Sub 1,56440,Married,2,0,2,8,Single detached,1,0,Mortgage,Before 1939,530,320,No,Gas,700,English,10.94093341,FALSE
Sub 1,56500,Married,2,0,2,4,Single detached,2,2,Mortgage,1950-1959,1600,100,No,Oil,1400,Other European,10.94199592,FALSE
Sub 1,56500,Married,2,0,2,5,Single detached,1,1,Mortgage,1950-1959,1700,60,No,Gas,400,English,10.94199592,FALSE
Sub 1,56500,Married,3,0,2,7,Single detached,4,2,Mortgage,1960-1969,2000,180,No,Oil,1200,Other European,10.94199592,FALSE
Sub 1,56500,Married,3,3,7,8,Single detached,1,1,Mortgage,1970-1979,3000,160,No,Gas,1400,Other European,10.94199592,FALSE
Sub 1,56530,Male Head,2,0,2,5,Single detached,2,1,Mortgage,1950-1959,650,60,No,Gas,540,English,10.94252675,FALSE
Sub 1,56560,Married,3,0,2,6,Single detached,1,0,Mortgage,1960-1969,1200,90,No,Wood,700,English,10.9430573,FALSE
Sub 1,56600,Female Head,2,0,2,6,Single attached,1,2,Rented,Before 1939,400,130,No,Gas,0,English,10.94376426,FALSE
Sub 1,56600,Female Head,2,2,3,4,Mobile home,1,1,Rented,2005,450,110,Yes,Oil,0,English,10.94376426,FALSE
Sub 1,56600,Female Head,4,0,4,8,Single detached,3,3,Mortgage,Before 1939,350,190,No,Gas,1500,English,10.94376426,FALSE
Sub 1,56600,Married,3,0,2,8,Single detached,1,0,Mortgage,Before 1939,690,110,No,Gas,870,English,10.94376426,FALSE
Sub 1,56600,Married,3,1,3,6,Single detached,2,1,Mortgage,1940-1949,710,380,No,Gas,110,English,10.94376426,FALSE
Sub 1,56600,Married,3,2,4,6,Single detached,2,1,Mortgage,1950-1959,1300,80,No,Gas,570,English,10.94376426,FALSE
Sub 1,56600,Married,3,2,4,8,Single detached,1,1,Rented,1970-1979,1000,200,No,Gas,0,English,10.94376426,FALSE
Sub 1,56600,Married,4,0,2,8,Single detached,2,1,Mortgage,1960-1969,1500,190,No,Gas,1100,English,10.94376426,FALSE
Sub 1,56700,Female Head,4,1,3,6,Single detached,3,2,Mortgage,1940-1949,950,150,No,Oil,1400,English,10.94552949,FALSE
Sub 1,56700,Male Head,4,2,4,7,Single detached,1,1,Mortgage,Before 1939,450,500,Yes,Gas,700,English,10.94552949,FALSE
Sub 1,56700,Married,2,0,2,8,Single detached,1,1,Mortgage,1950-1959,1900,70,Yes,Gas,1300,English,10.94552949,FALSE
Sub 1,56700,Married,3,0,2,6,Single detached,2,1,Mortgage,1940-1949,870,110,No,Gas,600,Other European,10.94552949,FALSE
Sub 1,56700,Married,3,1,3,9,Single attached,1,2,Mortgage,Before 1939,2100,300,No,Gas,1100,English,10.94552949,FALSE
Sub 1,56700,Married,3,1,4,7,Single detached,4,3,Mortgage,Before 1939,410,250,No,Gas,600,English,10.94552949,FALSE
Sub 1,56700,Married,4,0,2,7,Single detached,4,1,Mortgage,Before 1939,1000,280,No,Wood,460,English,10.94552949,FALSE
Sub 1,56700,Married,4,1,4,6,Single detached,3,2,Mortgage,1940-1949,660,120,No,Wood,590,English,10.94552949,FALSE
Sub 1,56700,Married,5,1,5,10,Single detached,4,3,Mortgage,1940-1949,3000,300,No,Gas,800,Other,10.94552949,FALSE
Sub 1,56760,Married,3,2,4,8,Single detached,2,1,Mortgage,1950-1959,1100,70,No,Oil,1200,English,10.94658713,FALSE
Sub 1,56790,Married,3,0,2,8,Single detached,1,2,Mortgage,Before 1939,360,30,No,Gas,380,English,10.94711553,FALSE
Sub 1,56800,Female Head,2,0,2,6,Single attached,1,1,Mortgage,Before 1939,750,180,No,Oil,1200,English,10.9472916,FALSE
Sub 1,56800,Female Head,3,0,2,8,Single detached,2,1,Mortgage,1960-1969,700,70,No,Gas,1200,English,10.9472916,FALSE
Sub 1,56800,Married,2,0,3,6,Single detached,2,1,Rented,Before 1939,850,120,No,Gas,0,English,10.9472916,FALSE
Sub 1,56800,Married,3,0,2,8,Single detached,2,1,Mortgage,1950-1959,640,190,Yes,Gas,900,English,10.9472916,FALSE
Sub 1,56800,Married,3,0,2,8,Single detached,2,2,Mortgage,Before 1939,440,60,No,Gas,500,English,10.9472916,FALSE
Sub 1,56810,Married,3,0,2,7,Single detached,1,2,Mortgage,1970-1979,110,70,No,Gas,860,English,10.94746765,FALSE
Sub 1,56900,Female Head,2,0,2,5,Mobile home,1,1,Mortgage,1990-1999,340,90,Yes,Gas,300,English,10.94905062,FALSE
Sub 1,56900,Female Head,3,0,5,10,Single detached,1,2,Mortgage,1950-1959,390,400,No,Gas,700,English,10.94905062,FALSE
Sub 1,56900,Female Head,4,2,4,7,Single detached,2,3,Mortgage,1940-1949,890,90,No,Gas,540,English,10.94905062,FALSE
Sub 1,56900,Married,2,0,3,4,Single detached,1,3,Rented,Before 1939,560,50,No,Gas,0,English,10.94905062,FALSE
Sub 1,56900,Married,3,0,2,6,Single detached,1,0,Mortgage,1960-1969,500,80,No,Oil,830,English,10.94905062,FALSE
Sub 1,56900,Married,3,0,3,6,Single attached,1,1,Mortgage,1940-1949,2500,150,No,Gas,1200,English,10.94905062,FALSE
Sub 1,56900,Married,3,0,3,7,Single detached,2,2,Mortgage,1940-1949,300,280,No,Gas,400,English,10.94905062,FALSE
Sub 1,56900,Married,4,0,2,9,Single detached,2,1,Mortgage,1950-1959,570,70,No,Oil,700,English,10.94905062,FALSE
Sub 1,57000,Female Head,2,2,3,4,Single attached,1,1,Mortgage,1990-1999,1500,300,No,Gas,320,Spanish,10.95080655,FALSE
Sub 1,57000,Female Head,3,0,2,6,Single detached,2,2,Mortgage,Before 1939,560,50,No,Gas,630,English,10.95080655,FALSE
Sub 1,57000,Female Head,3,1,3,7,Single detached,1,2,Mortgage,Before 1939,2000,580,No,Gas,1000,English,10.95080655,FALSE
Sub 1,57000,Female Head,3,2,3,6,Single detached,1,1,Mortgage,2000-2004,450,50,No,Gas,500,English,10.95080655,FALSE
Sub 1,57000,Female Head,4,2,4,8,Single detached,2,1,Mortgage,1970-1979,1700,380,No,Gas,680,Other European,10.95080655,FALSE
Sub 1,57000,Female Head,4,3,4,8,Single detached,1,2,Mortgage,Before 1939,420,110,No,Gas,0,English,10.95080655,FALSE
Sub 1,57000,Male Head,3,0,2,6,Single detached,2,2,Mortgage,Before 1939,560,120,No,Gas,760,English,10.95080655,FALSE
Sub 1,57000,Married,2,0,2,4,Mobile home,2,2,Rented,1970-1979,200,150,No,Oil,0,English,10.95080655,FALSE
Sub 1,57000,Married,2,0,2,4,Single detached,2,0,Mortgage,1960-1969,3300,70,No,Oil,1000,English,10.95080655,FALSE
Sub 1,57000,Married,2,0,2,5,Single attached,1,1,Outright,2006,320,110,No,Gas,400,English,10.95080655,FALSE
Sub 1,57000,Married,2,0,2,5,Single detached,1,2,Rented,1950-1959,700,220,No,Gas,0,English,10.95080655,FALSE
Sub 1,57000,Married,2,0,2,7,Single detached,2,2,Mortgage,Before 1939,700,100,No,Gas,560,English,10.95080655,FALSE
Sub 1,57000,Married,2,0,3,5,Single detached,2,1,Mortgage,1950-1959,580,90,No,Oil,250,English,10.95080655,FALSE
Sub 1,57000,Married,3,0,2,5,Mobile home,1,2,Mortgage,2000-2004,460,120,No,Wood,300,English,10.95080655,FALSE
Sub 1,57000,Married,3,0,2,7,Single detached,2,2,Mortgage,1960-1969,2500,100,No,Oil,1400,English,10.95080655,FALSE
Sub 1,57000,Married,3,0,3,8,Single detached,3,3,Mortgage,1950-1959,3000,130,Yes,Oil,1100,English,10.95080655,FALSE
Sub 1,57000,Married,3,1,3,5,Single detached,1,2,Mortgage,1940-1949,2500,120,No,Gas,1200,Asian Pacific,10.95080655,FALSE
Sub 1,57000,Married,3,1,3,6,Single detached,1,1,Mortgage,1990-1999,690,80,No,Gas,500,English,10.95080655,FALSE
Sub 1,57000,Married,3,1,3,6,Single detached,2,2,Mortgage,1940-1949,950,60,No,Gas,900,English,10.95080655,FALSE
Sub 1,57000,Married,3,1,3,7,Single detached,2,1,Mortgage,Before 1939,600,300,No,Oil,380,English,10.95080655,FALSE
Sub 1,57000,Married,3,1,4,8,Single detached,4,3,Mortgage,1950-1959,2300,300,No,Oil,1800,English,10.95080655,FALSE
Sub 1,57000,Married,3,2,4,5,Single detached,2,2,Mortgage,Before 1939,560,180,No,Gas,480,English,10.95080655,FALSE
Sub 1,57000,Married,3,2,4,7,Single detached,2,1,Mortgage,Before 1939,730,50,No,Gas,680,English,10.95080655,FALSE
Sub 1,57000,Married,3,2,4,8,Single detached,1,2,Mortgage,Before 1939,770,140,No,Gas,600,English,10.95080655,FALSE
Sub 1,57000,Married,3,2,4,9,Single detached,2,2,Mortgage,Before 1939,500,130,No,Gas,360,English,10.95080655,FALSE
Sub 1,57000,Married,3,3,5,11,Single detached,3,2,Mortgage,1950-1959,1100,240,No,Gas,560,English,10.95080655,FALSE
Sub 1,57000,Married,4,0,2,8,Single detached,2,0,Mortgage,Before 1939,1800,70,No,Gas,1200,English,10.95080655,FALSE
Sub 1,57000,Married,4,0,2,8,Single detached,2,1,Mortgage,1980-1989,1000,140,No,Wood,500,English,10.95080655,FALSE
Sub 1,57000,Married,4,0,2,9,Single detached,2,2,Mortgage,Before 1939,500,60,No,Gas,300,English,10.95080655,FALSE
Sub 1,57000,Married,4,0,2,9,Single detached,3,1,Mortgage,2000-2004,1300,300,No,Gas,600,English,10.95080655,FALSE
Sub 1,57000,Married,4,0,3,8,Single detached,3,2,Mortgage,Before 1939,950,100,No,Gas,900,English,10.95080655,FALSE
Sub 1,57000,Married,4,0,3,9,Single detached,3,1,Mortgage,2000-2004,2200,500,No,Gas,2500,Spanish,10.95080655,FALSE
Sub 1,57000,Married,4,2,4,7,Single detached,2,1,Mortgage,1950-1959,3000,250,No,Oil,1300,Other European,10.95080655,FALSE
Sub 1,57000,Married,5,0,3,10,Single detached,2,1,Mortgage,Before 1939,1700,250,No,Gas,1400,English,10.95080655,FALSE
Sub 1,57090,Married,3,0,10,7,Mobile home,4,2,Rented,2007,650,290,Yes,Oil,0,English,10.95238425,FALSE
Sub 1,57100,Married,3,0,2,8,Single detached,1,0,Mortgage,1940-1949,2000,230,No,Oil,1000,English,10.9525594,FALSE
Sub 1,57100,Married,3,0,4,4,Single attached,2,2,Mortgage,1940-1949,1000,120,Yes,Gas,1800,English,10.9525594,FALSE
Sub 1,57100,Married,4,0,2,5,Single detached,2,2,Mortgage,Before 1939,1100,2,No,Gas,750,English,10.9525594,FALSE
Sub 1,57140,Married,3,0,2,6,Single detached,2,1,Mortgage,1950-1959,270,110,No,Gas,350,English,10.95325968,FALSE
Sub 1,57200,Female Head,2,0,2,5,Single attached,1,2,Mortgage,1960-1969,1550,4,No,Electricity,0,Other European,10.95430918,FALSE
Sub 1,57200,Female Head,2,0,3,5,Single detached,3,1,Mortgage,1950-1959,2800,140,No,Gas,300,English,10.95430918,FALSE
Sub 1,57200,Married,3,0,2,4,Single detached,3,2,Mortgage,1990-1999,930,100,No,Gas,0,English,10.95430918,FALSE
Sub 1,57200,Married,3,0,2,6,Single detached,1,2,Mortgage,1990-1999,1100,180,No,Gas,280,English,10.95430918,FALSE
Sub 1,57200,Married,3,0,2,6,Single detached,2,1,Mortgage,1970-1979,750,150,No,Oil,400,English,10.95430918,FALSE
